Post_ID,Posting_Author,Congress_Number,State_District,State,District,1 if Democrat,DW-NOMINATE,LES,Job_Function,Title_Parsed,Office_Type,Committee_Affiliation,Spanish_Language,Salary_Min,Salary_Max,Years_Experience,Posting_Text,Year
MEM-568-21,House Foreign Affairs Subcommittee on Asia,118,ST-00,,0.0,0,,,Legislative,Asia Policy Fellow,Personal,House Foreign Affairs Subcommittee on Asia,0,,,,mem56821 majority staff house foreign affairs subcommittee asia pacific central asia nonproliferation seeks part time paid asia policy fellow spring 2022 fellow support subcommittee staff researching preparing materials subcommittee hearings preparing chairmans meetings foreign government officials activities fellow also assist developing policy oversight materials including limited oversight letters speech writing resolution drafting needed strong writing communication skills required well familiarity indo pacific background us policy toward china strongly preferred candidates team players self starters thrive fastpaced environment position ideally begins february 2022 possible duration four months subcommittee seeks candidates commit working minimum two full time days per week position compensated weekly stipend subcommittee equal opportunity employer office discriminate basis individuals race color religion gender sexual orientation gender identity national origin age genetic information disability uniformed service office committed inclusion encourages individuals backgrounds apply apply please send cover letter resume 2 4 page writing sample apcanberaapplicationsgmailcom,2023
MEM-555-21,House Committee on Oversight and Reform Majority Staff,118,ST-00,,0.0,0,,,Communications,Digital Intern,Personal,House Committee on Oversight and Reform,0,,,,mem55521 house committee oversight reform majority staff seeks motivated reliable student fill fulltime digital intern position spring digital intern responsibilities include limited content creation graphic design manual photography videography website maintenance analytics performing press administrative tasks necessary successful candidates possess familiarity programs adobe premiere pro adobe photoshop adobe indes ign canva obs studio well compiling interpreting social media analytics ability work fastpaced rapid response environment willingness learn must sense humor strongly encouraged position reports communica tions director candidates backgrounds encouraged apply apply please send resume portfolio oversightpressmailhousegov,2023
MEM-554-21,House Committee on Oversight and Reform Majority Staff,118,ST-00,,0.0,0,,,Communications,Press Intern,Personal,,0,,,,mem55421 house committee oversight reform majority staff seeks motivated reliable detailoriented student passion communications fill fulltime press intern position spring page 6 6 ideal candidate strong writer team player able multitask fastpaced environment press intern responsibilities include limited compiling press clips maintaining press lists drafting press releases position reports communications director nd broader communications team candidates backgrounds encouraged apply apply please send resume oversightpressmailhousegov,2024
MEM-329-20,Democratic Staff of the Select Committee on the Climate Crisis,118,ST-00,,0.0,1,,,Legislative,Legal Intern,Personal,Select Committee on the Climate Crisis,0,,,,mem32920 democratic staff select committee climate crisis seeks full parttime candidates legal intern work virtually february may 2021 responsibilities may include conducting legislative regulatory research producing analyses proposed climate environmental policies watching briefings hearings staff tasks assigned needed ideal candidate detailoriented selfmotivated reliable excellent writing communications skills interest environmental law policy strongly desired internship geared towards 2l 3l year winter 2021 please send resume cover letter scccdjobsmailhousegov winter legal intern subject line january 4 2021 please include approximate dates availability message many days per week would available office equal opportunity employer diverse candidates encouraged apply calls dropins please,2024
MEM-328-20,Democratic Staff of the Select Committee on the Climate Crisis,118,ST-00,,0.0,1,,,Communications,Intern,Personal,Select Committee on the Climate Crisis,0,,,,mem32820 democratic staff select committee climate crisis seeks full parttime candidates intern work virtually february may 2021 page 2 5 responsibilities may include watching briefings hearings staff conducting research projects preparing materials committee hearings events tasks assigned needed ideal candidate detailoriented selfmotivated reliable excellent writing communications skills interest environmental climate change science policy strongly desired preferred undergraduate mpp students encouraged apply please send resume cover letter scccdjobsmailhousegov winter intern subject line january 4 2021 please include approximate dates availability message many days per week would available office equal opportunity employer diverse candidates encouraged apply calls dropins please,2023
MEM-315-20,Democratic staff of the House Committee on Oversight and Reform,118,ST-00,,0.0,1,,,Legislative,Internship,Personal,House Committee on Oversight and Reform,0,,,,mem31520 democratic staff house committee oversight reform seeking energetic selfmotivated law students fulltime parttime internships position offers current law students opportunity gain substantive experience exciting fastpaced committee participating directly oversight process learning daytoday administrative operations house representatives page 5 5 responsibilities include limited assisting committee staff preparing congressional hearings conducting legal factual research drafting memoranda attending various briefings meetings executivebranch private sector officials purpose taking notes law students play key role office work closely committee counsel staff background oversight reform committee primary investigative committee us house representatives jurisdiction investigate matter time qualifications applicants interest public service ii desire learn also must superior attention detail work well pressure selfmotivated possess excellent written oral communication skills hours flexible applicants willing office full time preferred applications interested applicants apply position emailing cover letter resume oversightjobsmailhousegov internship application subject line phone calls dropins please office equal opportunity employer encourages candidates diverse backgrounds apply,2024
MEM-411-14,"House Committee on Science, Space and Technology",118,ST-00,,0.0,0,,,Legislative,Undergraduate/Graduate Interns,Personal,"House Committee on Science, Space and Technology",0,,,,mem41114 majority staff house committee science space technology looking undergraduate andor graduate interns spring 2015 interns responsibilities providing legislative general administrative support answering phones duties assigned interns given opportunities engage substantive work attend hearings educational briefings regards treated integral member fulltime staff spring internships typically run beginning january middle may specific dates determined intern based page 2 12 individual schedules interns assigned assist full committee front office one subcommittees oversight energy environment research technology space interns preferred work full time however schedules worked individual basis previous capitol hill experience preferred required paid internship interested internship opportunity spring 2015 encouraged submit resume listing two references cover letter housescienceopeningsgmailcom telephone calls faxes dropins please,2024
MEM-410-14,House Judiciary Committee press office,118,MI-00,MI,0.0,0,,,Communications,Press Intern,Personal,,0,,,,mem41014 house judiciary committee press office seeks motivated detailoriented highly energetic fulltime 20 hours week press intern duties include compiling daily news clips issue tracking research drafting media releases communications materials maintaining press contact lists special event support conceptualizing social media content background journalism communications special skills photography video editing graphic design plus required undergraduate graduate students well recent graduates encouraged apply michigan ties plus start end dates flexible internship unpaid office accommodate applicants seeking earn academic credit please submit one page resume short writing sample cover letter includes date hours availability housejudiciarydemsgmailcom,2023
MEM-398-14,"The Washington, DC office of a Senior Member of the Ways and Means Committee",118,WA-00,WA,0.0,0,,,Communications,Press Intern,Personal,Ways and Means Committee,0,,,,mem39814 washington dc office senior member ways means committee unpaid press internship openings begin immediately press interns expected work long hours commit 35 days per week internship duties include limited compiling daily clips drafting press releases opeds proofreading editing maintaining press lists updating members communications calendar website social media platforms intern may also assist answering phones incoming outgoing mail addressing constituent concerns assisting legislativedistrict office staff strong writing skills needed familiarity new media website development plus priority given journalism communications educationexperience ideal candidate creative motivated mature detailorientated possess ability multitask high pressure great opportunity college students recent graduates apply position please send cover letter resume writing sample addressed comm director ny13interngmailcom subject press intern,2023
MEM-387-14,"Democratic Staff of the Committee on Science, Space and Technology",118,ST-00,,0.0,1,,,Legislative,Intern,Committee,"Committee on Science, Space and Technology",0,,,,mem38714 democratic staff committee science space technology seeking fulltime interns starting january 2015 interns asked work staff help prepare committee hearings markups interns work substantive research projects press matters additionally interns critical daily operation office including tasks answering phones greeting visitors filing official documents interested applicants visit committees website httpdemocratssciencehousegovcontactus please fill application provided send resume two professional references,2024
MEM-665-19,House Judiciary Committee Democrats,118,ST-00,,0.0,0,,,Communications,Intern,Personal,House Judiciary Committee,1,,,,mem66519 house judiciary committee democrats looking spring 2020 interns assist executing aggressive communications strategy candidates strong interest public relations public policy applicants excellent organizational skills strong research writing communication skills committee strives ensure internship class reflects diversity countrys population candidates minority backgrounds strongly encouraged apply committee discriminate basis race color religion sex including marital parental status sexual orientation gender identity disability age national origin primary duties assisting committee hearings press conferences panels forums events taking photos recording events managing press lists including creating issuespecific press lists compiling press clips drafting social media content ie facebook twitter instagram please send resume cover letter judpressinternmailhousegov page 3 14,2024
MEM-661-19,Democratic Staff of the House Committee on Veterans’ Affairs,118,ST-00,,0.0,1,,,Communications,Digital/Press Intern,Committee,House Committee on Veterans’ Affairs,0,,,,mem66119 democratic staff house committee veterans affairs seeks full time digitalpress intern spring 2020 start early january candidates work closely press secretary digital media assistant responsibilities include limited drafting social media posts digital content assisting developing graphics event photography compiling press clips addition answering phones tasks depending needs committee interns interests qualified candidates strong oral written communications skills experience working social media familiarity photoshop plus submit resume cover letter sample digital work veteransinternshipsmailhousegov please include cover letter many days week would available work preferred start end dates internship unpaid student veterans women minorities lgbtq candidates strongly encouraged apply,2024
MEM-659-19,A senior-ranking Republican member on the Committee of Ways & Means,118,FL-00,FL,0.0,1,,,Legislative,senior-ranking Republican member,Personal,Committee of Ways & Means,0,,,,mem65919 seniorranking republican member committee ways means seeking candidates fulltime parttime internships spring 2020 interns observe inner workings congressional office gaining firsthand knowledge legislative process dc responsibilities include leading capitol tours answering phones assisting staff legislative projects attending briefings hearings florida ties strongly preferred please send resume cover letter housegopinternshipfloutlookcom phone calls dropins considered,2024
MEM-658-19,House Veterans’ Affairs Committee,118,ST-00,,0.0,0,,,Legislative,Internship,Personal,House Veterans’ Affairs Committee (Minority),0,,,,mem65819 house veterans affairs committee minority currently accepting applications fulltime internships spring 2020 session working closely committee staff interns opportunity gain firsthand knowledge legislative process innerworkings congressional committee interns working fastpaced front office answering phones greeting visitors responsibilities also include assisting staff hearingsmarkups day day administrative operations legislative research projects various tasks assigned ideal candidates must genuine interest issues affecting veterans possess energetic team player attitude previous hill experience preferred required note committee internships unpaid positions please send cover letter resume short writing sample varinternshipmailhousegov phone calls walkins please,2023
MEM-654-19,The Republican Staff of the House Oversight Committee,118,ST-00,,0.0,0,,,Legislative,Law Clerk,Committee,House Oversight Committee,0,,,,mem65419 republican staff house oversight committee looking full parttime law clerks spring semester law clerks opportunity work oversight policy teams conducting research reviewing documents preparing hearings markups applicants must current law school students strong writing skills enthusiastic knowledgeable committees work strongest candidates also organized detailoriented balance multiple often disparate projects corresponding broad jurisdiction committee clerkships begin january february typically run may specific dates clerkships determined casebycase basis unpaid page 6 14 position happy work applicant receive class credit interested individuals submit cover letter resume oversightcommitteemailhousegov please place law clerk subject line applications reviewed rolling basis,2024
MEM-652-19,Committee on House Administration Republican Office,118,ST-00,,0.0,0,,,Legislative,Intern,Personal,Committee on House Administration,0,,,,mem65219 committee house administration republican office seeks energetic selfmotivated individuals interest government public policy apply paid fulltime spring 2020 internship program committee house administration maintains jurisdiction federal election policy manages daytoday operations house representatives oversight several offices within capitol complex including chief administrative officer architect capitol clerk house house inspector general sergeant arms us capitol police legislative branch entities like library congress government publishing office smithsonian institution working closely committee staff interns opportunity gain firsthand knowledge innerworkings congressional committee learn daytoday administrative operations house representatives interns responsible assisting committee staff official proceedings hearingsmarkups oversight research assisting phones providing support committee staff apply please send cover letter including dates availability one page resume robertoestradamailhousegov,2023
MEM-648-19,Democratic staff of the House Committee on the Judiciary,118,ST-00,,0.0,1,,,Communications,Digital Intern,Committee,House Committee on the Judiciary's Democratic staff,0,,,,mem64819 democratic staff house committee judiciary seeking digital intern spring position digital internship program includes production highquality graphics videos demonstratives well rapid response work filmingpost production editing manual photography livestreaming events candidates must possess strong technical skills advanced creativity high level attention detail experience adobe photoshop illustrator premier pro effects lightroom indesign audition plus experience htmlcss technology bigdata analytics serious plus must team player strong work ethic willingness take initiative generate creative ideas ability work deadline pressure must house committee judiciarys democratic staff internship program providing stipends spring interns additional funds provided interns additional demonstrated financial need committee strives ensure internship class reflects diversity countrys population candidates minority backgrounds strongly encouraged apply committee discriminate basis race color religion sex including marital parental status sexual orientation gender identity disability age national origin email portfolio resume judpressinternmailhousegov digital intern subject line portfolio must included considered position,2024
MEM-636-19,House Small Business Committee Minority Staff,118,ST-00,,0.0,0,,,Legislative,Policy and Administrative Support,Personal,House Small Business Committee,0,,,,mem63619 house small business committee minority staff currently looking fulltime interns spring 2020 semester january may interns responsible providing staff members policy administrative support duties may include answering phones compiling press clips attending staff briefings performing legislative policy research page 10 14 tasks internship open undergraduates juniors recent graduates office equal opportunity employer minorities women lgbtq persons encouraged apply please note internship unpaid would like considered please submit onepage resume cover letter housesmallbusinessinternshiprgmailcom include spring 2020 internship application subject line email,2023
MEM-631-19,House Democratic Policy & Communications Committee,118,ST-00,,0.0,1,,,Communications,Press Intern,Personal,House Democratic Policy & Communications Committee (DPCC),0,,,,mem63119 house democratic policy communications committee dpcc seeks press intern begin january page 11 14 responsibilities include limited drafting press materials media monitoring maintaining website digital platforms updating reporter contact lists coordinating events research projects prepping meetings duties assigned candidates strong writing organizational interpersonal skills well ability juggle multiple projects tight deadlines candidates submit resume cover letter dpccmailhousegov subject line dpcc internship,2023
MEM-630-19,House Democratic Policy & Communications Committee,118,ST-00,,0.0,1,,,Communications,Digital intern,Personal,House Democratic Policy & Communications Committee (DPCC),0,,,,mem63019 house democratic policy communications committee dpcc seeks digital intern begin january responsibilities include drafting press materials media monitoring assisting maintaining website digital platforms clipping videos drafting digital content duties assigned candidates must proficient adobe creative suite photoshop illustrator premiere effects strong writing organizational interpersonal skills well ability juggle multiple projects tight deadlines candidates submit resume cover letter graphic video sample dpccmailhousegov subject line dpcc internship,2024
MEM-628-19,House Foreign Affairs Committee Majority Staff,118,ST-00,,0.0,1,,,Legislative,Legal Intern,Personal,House Foreign Affairs Committee,0,,,,mem62819 house foreign affairs committee majority staff currently looking legal intern spring 2020 semester addition providing administrative operations support committee needed legal intern work closely counsels team research projects drafting legislation providing support full committee markups hearings attending meetings briefings candidates current law students require little supervision minorities women lgbtq persons strongly encouraged apply would like considered internship please submit onepage resume cover letter pdf format hcfademocratmailhousegov include spring 2020 legal internship application subject line email,2023
MEM-623-19,A senior-ranking Republican member on the Committee of Ways & Means,118,FL-00,FL,0.0,1,,,Legislative,senior-ranking Republican member,Personal,Committee of Ways & Means,0,,,,mem62319 seniorranking republican member committee ways means seeking candidates fulltime parttime internships starting january interns observe inner workings congressional office gaining firsthand knowledge legislative process dc responsibilities include leading capitol tours answering phones assisting staff legislative projects attending briefings hearings florida ties strongly preferred please send resume cover letter housegopinternshipfloutlookcom phone calls dropins considered,2023
MEM-608-19,Republican staff of the House Committee on the Budget,118,ST-00,,0.0,0,,,Legislative,Intern,Personal,House Committee on the Budget,0,,,,mem60819 republican staff house committee budget currently accepting applications spring 2020 interns seeking dependable politically conservative professional individuals positive attitude strong work ethic intern committee provide vital support assisting staff assignments include limited compiling daily budget news clips sorting processing mail answering phone calls assembling reference material administrative support special policy based projects full parttime positions available college students pursuing political science andor economics degree generally interested public policy strongly encouraged apply course credit may available school deadline apply december 22 2019 applicants email resume cover letter one page writing sample completed application budgetinternsmailhousegov please visit republicansbudgethousegov application information late incomplete application packets considered paid internships may available students working fulltime receiving course credit,2024
MEM-488-19,The Committee on Education and Labor,118,ST-00,,0.0,1,,,Legislative,Interns,Personal,,0,,,,mem48819 committee education labor majority currently seeking undergraduate graduate interns fellows spring 2020 specifically seeking general undergraduate interns graduate legal interns fellows labor policy team graduate legal interns fellows page 13 14 health policy team graduate legal interns fellows oversight team interns perform variety tasks support staff legislative media work legislative tasks may include limited legislative research fact checking technical writing including legislation memos speeches assisting staff hearing markup preparation execution attending hearings markups briefings meetings purpose informing staff members work craft legislation policy proposals media tasks may include helping organize staff committee press conferences assisting production daily news clips applicants applying graduate internships fellowships able demonstrate academic professional exposure subject matter team applying fellows must participating established fellowship program applicants able start january commit aprilmay interested applicants email cover letter resume internship applicant information form el_internsfellowsmailhousegov indicate subject line email position applying please also include spring 2020 subject line applying graduate internship fellowship please include two short relevant writing samples application materials please visit website httpsedlaborhousegovaboutinternships information applicants aim submit materials november 1 2019 committee education labor legislative office within us house representatives committee jurisdiction broad array child welfare education labor policy areas including early childhood education k12 education higher education employeremployee relations worker safety employer provided health care representative robert c bobby scott dva serves chairman,2023
MEM-416-19,Democratic Staff on the House Education and Labor Committee,118,ST-00,,0.0,1,,,Legislative,Health Care Intern/Fellow,Personal,House Education and Labor Committee,1,,,,mem41619 democratic staff house education labor committee seeks health care internfellow position work health team candidates familiarity health policy including affordable care act knowledge statutes policies within committees jurisdiction impact health human services policy preferred prior hill experience policy experience also preferred tasks include supporting development legislation regarding health policy conducting issue legislative research preparing written materials legislative analyses applicants available start september 2019 commit december 2019 page 14 14 apply applicants must submit internship applicant information form httpsedlaborhousegovaboutinternshipsform resume short writing sample office equal opportunity employer encourages candidates diverse backgrounds apply please email resume writing sample el_internsfellowsmailhousegov health policy internfellow subject line,2024
MEM-470-18,Democratic Staff of the Committee on Rules,118,ST-00,,0.0,1,,,Communications,Press Intern,Committee,Committee on Rules,0,,,,mem47018 democratic staff committee rules seeking fulltime energetic press intern start january intern compile daily press clips clip floor proceedings news videos work communications staff draft social media press materials communications tasks assigned needed ideal candidates strong writing skills previous experience press andor social media good work ethic interest learning house floor procedures detailoriented applicants must positive attitude willing perform variety tasks interested candidates submit cover letter resume rulesinterndemapplicationmailhousegov please specify subject line applying press internship equal opportunity employer welcomes diverse applicants stipend available qualified candidates calls drop ins please,2024
MEM-455-18,House Judiciary Committee Democrats,118,ST-00,,0.0,0,,,Communications,Interns,Personal,House Judiciary Committee Democrats,0,,,,mem45518 house judiciary committee democrats looking interns assist executing aggressive communications strategy candidates strong interest public relations public policy applicants excellent organizational skills strong research writing communication skills ideal candidates college students recent graduates graduate students minorities women lgbtq persons strongly encouraged apply primary duties assisting committee hearings press conferences panels forums events drafting social media content ie facebook twitter instagram medium taking photos recording events managing press lists including creating issuespecific press lists compiling press clips please send resume cover letter judpressinternmailhousegov please note internship unpaid,2023
MEM-444-18,Democratic Staff of the Committee on Rules,118,ST-00,,0.0,1,,,Legislative,Staff Intern,Committee,Committee on Rules,0,,,,mem44418 democratic staff committee rules seeking fulltime energetic interns start january interns work staff prepare materials committee meetings process incoming amendments bills conduct research projects answer phones complete variety administrative tasks ideal candidates strong writing skills good work ethic interest learning house floor procedures detailoriented applicants must positive attitude willing perform variety tasks interested candidates submit cover letter resume rulesinterndemapplicationmailhousegov equal opportunity employer welcomes diverse applicants stipend available qualified candidates calls drop ins please,2024
MEM-359-18,"The Committee on Education and the Workforce, Democratic Staff",118,ST-00,,0.0,1,,,Legislative,General Undergraduate Intern,Personal,The Committee on Education and the Workforce,0,,,,mem35918 committee education workforce democratic staff currently seeking undergraduate graduate interns fellows spring 2019 specifically seeking general undergraduate interns graduate legal interns fellows education policy team graduate legal interns fellows labor policy team interns perform variety tasks support staff legislative media work legislative tasks may include limited legislative research fact checking technical writing including legislation memos speeches assisting staff hearing markup preparation execution attending hearings markups briefings meetings purpose informing staff members work craft legislation policy proposals media tasks may include helping organize staff committee press conferences assisting production daily news clips applicants able start january commit aprilmay interested applicants email cover letter resume internship applicant information form jobs_ewdemsmailhousegov applying graduate internship fellowship please include two short relevant writing samples application materials please visit website httpdemocratsedworkforcehousegovaboutinternships information applicants aim submit materials november 2 2018 page 19 20,2023
MEM-615-23,U.S. House Committee on Homeland Security,118,WA-00,WA,0.0,0,,,Legislative,Legislative Internship,Personal,U.S. House Committee on Homeland Security (Democrats),0,,,,mem61523 us house committee homeland security democrats accepting applications legislative internships washington dc winterspring 2024 internship provide invaluable experience see inner workings capitol hill learn legislative process fulltime limitedterm position offers monthly stipend qualified applicants strong writing communication skills ability manage multiple tasks strong sense professionalism demonstrate solid work ethic internship responsibilities include administrative tasks answering phones sorting mail etc legislative tasks attending hearingsbriefings assisting legislative staff office equal opportunity employer encourages candidates diverse backgrounds apply house paid interns need provide documentation us citizenship please send resume cover letter subject line homeland internship winterspring 2024 homelandinternshipsmailhousegov,2024
MEM-399-16,"Democratic Staff of the Committee on Science, Space and Technology",118,ST-00,,0.0,1,,,Legislative,Interns,Personal,"Committee on Science, Space and Technology",0,,,,mem39916 democratic staff committee science space technology seeking interns spring semester interns asked work staff help prepare committee hearings markups work substantive research oversight projects addition press matters furthermore interns critical daily operation office including tasks answering phones greeting visitors filing official documents interested applicants visit committees website httpdemocratssciencehousegovinternships please fill provided application attach resume calls dropins please,2023
MEM-397-16,Democratic staff of the Committee on Oversight and Government Reform,118,ST-00,,0.0,1,,,Communications,Press Interns,Committee,Committee on Oversight and Government Reform,0,,,,mem39716 democratic staff committee oversight government reform seeking unpaid press interns 2017 spring fall semesters primary responsibilities include answering press line compiling daily news clips drafting social media content conducting research assisting administrative tasks needed press interns integral part robust press team opportunity provide input key strategic messaging sessions background journalism public relations general communications preferred minorities women also encouraged apply interested candidates send resume two references page 7 14 oversightpressmailhousegov ensure receive widest range applicants filled ask please keep job vacancy open advise filled,2023
MEM-394-16,"House Committee on Foreign Affairs, Subcommittee on Asia and the Pacific",118,ST-00,,0.0,0,,,Legislative,Internship Position,Personal,"House Committee on Foreign Affairs, Subcommittee on Asia and the Pacific",0,,,,mem39416 house committee foreign affairs subcommittee asia pacific seeks candidates spring 2017 internship position undergraduates graduate students recent graduates demonstrated interest us policy towards asiapacific considered subcommittee offers full part time internships subcommittee intern expected motivated entrepreneurial strong writer communicator detail oriented able produce high quality work products time constraints intern assist daily subcommittee operations research database maintenance fact checking content editing proofreading intern also assist preparation execution subcommittee hearings include conducting research analysis organizing documents staff members assisting staff hearing room proactive interns able take advantage opportunity enhance knowledge asia policy professional life capitol hill participation hearings briefings meetings well opportunities interns expected demonstrate high level professionalism reliability internships uncompensated staff happy support interns seeking class credit work information subcommittees membership recent activities page 8 14 found httpforeignaffairshousegovsubcommitteesasiaandpacific interested candidates send resume cover letter explaining interest subcommittees work qualifications position hours availability hfacasiainternshipgmailcom application materials must received 1159pm sunday december 18 2016 considered rolling basis,2023
MEM-578-22,"Republican Office of the Committee on Science, Space, and Technology",118,ST-00,,0.0,0,,,Legislative,Intern,Committee,"Committee on Science, Space, and Technology",0,,,,mem57822 republican office committee science space technology seeks energetic selfmotivated undergraduate graduatelevel students well recent graduates interest government public policy spring 2023 internship working closely committee staff interns opportunity gain firsthand knowledge innerworkings congressional committee learn daytoday administrative operations house representatives interns responsible assisting committee staff official proceedings hearingsmarkups oversight research assisting phone inquiries providing support committee staff background science plus apply please send resume cover letter housesciencecommitteemailhousegov,2024
MEM-588-21,House Judiciary Committee Democratic staff,118,WA-00,WA,0.0,1,,,Legislative,Interns,Personal,House Committee on the Judiciary,0,,,,mem58821 house judiciary committee democratic staff looking interns summer semester house committee judiciarys staff internship program offers undergraduate students law students graduate students recent graduates opportunity experience operation congressional committee firsthand learn important role committee plays legislative process judiciary committee jurisdiction wide range legislative oversight issues including oversight us department justice constitutional law federal criminal law voting rights immigration naturalization intellectual property law antitrust law stipends available summer interns intern assignments vary depending work judiciary committee semester examples potential responsibilities include researching policy issues committees jurisdiction conducting legal research attending briefings hearings hil l drafting memos supporting committee counsels page 4 8 supporting committee clerks professional staff members providing administrative support including answering calls delivering correspondence setting hearing room committee strives ensure internship class reflects diversity countrys population candidates minority backgrounds strongly encouraged apply committee discriminate basis race color religion sex including marital parental status sexual orientation gender identity disability age national origin deadline apply summer semester february 15 202 2 internship based washington dc learn apply please visit httpsjudiciaryhousegovaboutinternshipopportunitieshtm,2023
MEM-568-21,House Foreign Affairs Subcommittee on Asia,118,ST-00,,0.0,0,,,Legislative,Asia Policy Fellow,Personal,House Foreign Affairs Subcommittee on Asia,0,,,,mem56821 majority staff house foreign affairs subcommittee asia pacific central asia nonproliferation seeks part time paid asia policy fellow spring 2022 fellow support subcommittee staff researching preparing materials subcommittee hearings preparing chairmans meetings foreign government officials activities fellow also assist developing policy oversight materials including limited oversight letters speech writing resolution drafting needed strong writing communication skills required well familiarity indo pacific background us policy toward china strongly preferred candidates team players self starters thrive fastpaced environment position ideally begins february 2022 possible duration four months subcommittee seeks candidates commit working minimum two full time days per week position compensated weekly stipend subcommittee equal opportunity employer office discriminate basis individuals race color religion gender sexual orientation gender identity national origin age genetic information disability uniformed service office committed inclusion encourages individuals backgrounds apply apply please send cover letter resume 2 4 page writing sample apcanberaapplicationsgmailcom,2023
MEM-555-21,House Committee on Oversight and Reform Majority Staff,118,ST-00,,0.0,0,,,Communications,Digital Intern,Personal,House Committee on Oversight and Reform,0,,,,mem55521 house committee oversight reform majority staff seeks motivated reliable student fill fulltime digital intern position spring digital intern responsibilities include limited content creation graphic design manual photography videography website maintenance analytics performing press administrative tasks necessary successful candidates possess familiarity programs adobe premiere pro adobe photoshop adobe indes ign canva obs studio well compiling interpreting social media analytics ability work fastpaced rapid response environment willingness learn must sense humor strongly encouraged position reports communica tions director candidates backgrounds encouraged apply apply please send resume portfolio oversightpressmailhousegov,2024
MEM-554-21,House Committee on Oversight and Reform Majority Staff,118,ST-00,,0.0,0,,,Communications,Press Intern,Personal,House Committee on Oversight and Reform,0,,,,mem55421 house committee oversight reform majority staff seeks motivated reliable detailoriented student passion communications fill fulltime press intern position spring ideal candidate strong writer team player able multi task fastpaced environment press intern responsibilities include limited compiling press clips maintaining press lists drafting press releases position reports communications director nd broader communications team candidates backgrounds encouraged apply apply please send resume oversightpressmailhousegov,2023
MEM-336-20,House Foreign Affairs Committee Majority Staff,118,ST-00,,0.0,1,,,Legislative,Interns,Personal,House Foreign Affairs Committee,0,,,,mem33620 house foreign affairs committee majority staff currently looking interns spring 2021 semester interns responsible providing staff members policy administrative support duties may include answering phones compiling press clips attending staff briefings performing legislative policy research drafting memoranda written materials variety tasks candidates teamoriented resourceful upbeat people skills beyond research require little supervision internship open undergraduates juniors seniors recent graduates masters law students minorities women lgbtq persons strongly encouraged apply would like considered internship please submit onepage resume cover letter pdf format hcfademocratmailhousegov include hfac internship application spring 2021 subject line email,2023
MEM-329-20,Democratic Staff of the Select Committee on the Climate Crisis,118,ST-00,,0.0,1,,,Legislative,Legal Intern,Personal,Select Committee on the Climate Crisis,0,,,,mem32920 democratic staff select committee climate crisis seeks full parttime candidates legal intern work virtually february may 2021 responsibilities may include conducting legislative regulatory research producing analyses proposed climate environmental policies watching briefings hearings staff tasks assigned needed ideal candidate detailoriented selfmotivated reliable excellent writing communications skills interest environmental law policy strongly desired internship geared towards 2l 3l year winter 2021 please send resume cover letter scccdjobsmailhousegov winter legal intern subject line january 4 2021 please include approximate dates availability message many days per week would available office equal opportunity employer diverse candidates encouraged apply calls dropins please,2023
MEM-328-20,Democratic Staff of the Select Committee on the Climate Crisis,118,ST-00,,0.0,1,,,Communications,Intern,Personal,Select Committee on the Climate Crisis,0,,,,mem32820 democratic staff select committee climate crisis seeks full parttime candidates intern work virtually february may 2021 responsibilities may include watching briefings hearings staff conducting research projects preparing materials committee hearings events tasks assigned needed ideal candidate detailoriented selfmotivated reliable excellent writing communications skills interest environmental climate change science policy strongly desired preferred undergraduate mpp students encouraged apply page 3 6 please send resume cover letter scccdjobsmailhousegov winter intern subject line january 4 2021 please include approximate dates availability message many days per week would available office equal opportunity employer diverse candidates encouraged apply calls dropins please,2024
MEM-315-20,Democratic staff of the House Committee on Oversight and Reform,118,ST-00,,0.0,1,,,Legislative,Internship,Personal,House Committee on Oversight and Reform,0,,,,mem31520 democratic staff house committee oversight reform seeking energetic selfmotivated law students fulltime parttime internships position offers current law students opportunity gain substantive experience exciting fastpaced committee participating directly oversight process learning daytoday administrative operations house representatives responsibilities include limited assisting committee staff preparing congressional hearings conducting legal factual research drafting memoranda attending various briefings meetings executivebranch private sector officials purpose taking notes page 6 6 law students play key role office work closely committee counsel staff background oversight reform committee primary investigative committee us house representatives jurisdiction investigate matter time qualifications applicants interest public service ii desire learn also must superior attention detail work well pressure selfmotivated possess excellent written oral communication skills hours flexible applicants willing office full time preferred applications interested applicants apply position emailing cover letter resume oversightjobsmailhousegov internship application subject line phone calls dropins please office equal opportunity employer encourages candidates diverse backgrounds apply,2023
MEM-665-19,House Judiciary Committee Democrats,118,ST-00,,0.0,0,,,Communications,Intern,Personal,House Judiciary Committee,1,,,,mem66519 house judiciary committee democrats looking spring 2020 interns assist executing aggressive communications strategy candidates strong interest public relations public policy applicants excellent organizational skills strong research writing communication skills committee strives ensure internship class reflects diversity countrys population candidates minority backgrounds strongly encouraged apply committee discriminate basis race color religion sex including marital parental status sexual orientation gender identity disability age national origin primary duties assisting committee hearings press conferences panels forums events taking photos recording events managing press lists including creating issuespecific press lists compiling press clips drafting social media content ie facebook twitter instagram please send resume cover letter judpressinternmailhousegov page 3 12,2024
